,genre,file_name,samplerate,duration,mean,std,max,min,diff_mean,diff_std
10,blues,blues.00010.au,22050,30,"[ -2.16265072e+00   9.68014302e+00  -1.93293458e+01  -1.19554578e+00
  -2.53946128e+01  -1.11308409e+00  -1.76778556e+01   6.95180511e+00
  -7.49016632e+00   2.38934111e+00  -7.67355134e+00   6.39532471e+00
  -3.56146650e+00   9.50776201e-01  -2.69305387e+00   6.11351447e-01
  -4.54850825e-01   1.06575131e+00  -6.75185711e-02   3.26907230e-01
  -1.25516473e-01   4.20966492e-01   2.00692100e-01  -1.43479850e-01
   3.92047884e-01   1.67302775e-02]","[  2.26493364   9.60233776  11.88273675  16.37120264   9.56218094
   9.59327074   8.89302878   9.98015428  11.10485585  11.69074969
  11.33271715   9.24879731  10.9717875    7.68844864   9.9587649
   6.14100292   4.54072059   5.08043096   4.04697251   3.30857851
   2.56939073   1.08824943   0.51421845   0.39727991   1.28820909
   1.59896464]","[  2.59048261  36.32878281  30.86762645  40.00298791   5.93790425
  33.12483045  10.90277229  38.11392603  36.2810059   36.6477948
  23.18885733  42.67589884  42.63784277  34.72136417  18.95849585
  21.24200628  16.25925753  21.04643136  12.92153178  12.57926326
   7.18536519   3.32399356   1.62050135   0.93280738   4.49533118
   4.8059078 ]","[ -9.78317075 -23.5091499  -43.12767099 -43.09992254 -66.99395914
 -31.40551574 -50.47615787 -33.58065546 -42.31794452 -39.98377502
 -43.72937633 -31.23039497 -34.98051919 -23.5362233  -40.31802578
 -22.79900243 -18.54381855 -23.67330707 -16.94396168 -11.88930588
  -8.65352954  -3.65973802  -1.6966248   -1.38720343  -2.74700736
  -5.14479284]","[ 11.84279374 -29.0094888   18.1338     -24.19906699  24.28152867
 -16.56477152  24.62966072 -14.44197143   9.87950743 -10.06289245
  14.06887605  -9.95679122   4.5122427   -3.64383007   3.30440531
  -1.06620227   1.52060213  -1.13326988   0.3944258   -0.4524237
   0.54648296  -0.22027439  -0.34417195   0.53552773  -0.37531761]","[ 10.06094011  14.81171379  14.77636139  17.35181155  12.36481695
  12.5076074   13.64328278  15.65112994  14.5957752   12.74605344
  12.51924662  13.38622157  12.38333008  12.12195036  12.11177566
   6.7244473    6.03638002   5.27395213   4.44338713   3.1127926
   2.33604101   1.12365305   0.81589145   1.01605891   1.27127672]"
11,blues,blues.00011.au,22050,30,"[ -5.00000705   5.09507121  -4.98582962  12.98966816  -9.48159347
  11.97663457 -13.78814972   9.35165786 -12.26485457   9.11481289
 -12.1943285    1.37655735  -8.37057239   1.34094153  -4.49449479
   4.37077366  -1.73162434  -0.95060588  -1.83018507   0.47513866
  -1.49650601  -0.57801103  -0.04255282  -0.1028601    0.10334835
   0.73522054]","[  1.84568341  10.78827624   8.18835858  12.15302714  13.5317506
  10.21673733  11.18367141  14.13012363  12.08419329  11.28656028
  10.14515115  10.42516708   9.39298169   7.06353978   6.73059888
   5.96213012   5.33627014   4.53067829   3.36454894   2.45156493
   1.66574138   1.05169416   0.39041122   0.23539301   0.71648692
   1.2035754 ]","[ -0.59465379  28.07636636  15.14933002  55.32292701  24.27580262
  39.57866038  14.85339795  47.99997576  22.9404591   49.91286037
  19.54187772  36.44685427  30.15011112  25.18306324  22.70274302
  27.3248715   20.98420744  12.23651039   8.6050484    8.30684838
   4.38900754   3.37253205   1.34044798   0.69169192   2.4121611
   5.17427166]","[ -9.35809099 -36.35154805 -36.95881013 -26.12747726 -59.4370703
 -28.86163053 -56.81088161 -36.27730142 -53.67155883 -25.78546335
 -46.91403481 -36.73764245 -36.66141501 -25.93699867 -35.75222394
 -21.11838539 -16.81941161 -21.323629   -16.32382082  -8.32517671
  -7.55124892  -3.84556478  -1.49394723  -0.96016455  -2.68462455
  -4.0915751 ]","[ 10.09507826 -10.08090083  17.97549778 -22.47126162  21.45822803
 -25.76478428  23.13980758 -21.61651243  21.37966746 -21.30914139
  13.57088585  -9.74712975   9.71151393  -5.83543632   8.86526845
  -6.102398     0.78101846  -0.87957919   2.30532373  -1.97164467
   0.91849497   0.53545821  -0.06030727   0.20620845   0.63187219]","[ 11.16662524  13.00344243  11.16917832  16.0359129   13.05330396
  13.44819452  13.23978398  12.94181549  13.4311037   11.71123838
  11.55538182  11.17868915   9.50299198   8.35442348   6.97953689
   6.7552206    6.53949747   4.8193545    3.35008271   2.50858015
   1.59763965   0.9846963    0.52644041   0.65183463   1.21862902]"
12,blues,blues.00012.au,22050,30,"[ -2.44952959e+00   5.33121476e+00  -1.66495867e+01   1.77471952e+01
  -9.45972306e+00  -6.10559416e+00  -1.10932768e+01  -3.26471756e+00
  -2.72947514e+01   3.29985282e+00  -5.13790832e+00  -2.08394969e+00
  -1.20668369e+01  -1.63927380e+00  -7.10317235e+00   2.66637880e+00
  -2.73776216e+00   3.52846653e+00   4.74850545e+00   1.83850120e+00
   2.86049400e-01   7.94467236e-01   4.89333363e-02  -1.24986810e-02
  -2.23749306e-01  -4.00535694e-01]","[  1.93344476   6.99812524  14.93465422  11.68268865  12.84819361
  10.06609699  10.49851577  11.89798979  10.70753723  13.77756072
  14.80153512  11.16390857   9.96185595   9.28681768   7.29225108
   6.85395131   5.28244823   5.63866712   4.75937092   2.91434389
   2.54546416   1.56688691   0.5427712    0.24362031   0.92671286
   1.73735325]","[  2.29008676  24.53070775  27.03396857  51.18136118  21.81358429
  30.28736232  28.49545734  36.1523956   11.75877123  50.37969745
  42.91285972  36.60241402  25.8645185   32.79211955  21.0475615
  25.18895909  16.91682288  22.11990936  20.16542017  12.44500406
   9.04630127   5.1670094    1.54872364   1.02501286   2.99913152
   4.62499596]","[ -7.30186693 -25.24412024 -50.45516495 -22.0218458  -62.89541835
 -41.58358478 -46.10189022 -42.17749525 -66.35833279 -36.27764981
 -37.44148029 -52.63304755 -49.96028267 -35.3621962  -28.00082083
 -22.02061653 -18.56867411 -21.74547157  -8.58753133  -9.87892816
  -7.29340905  -4.68180625  -1.40000703  -0.82475815  -3.93699715
  -5.64437958]","[  7.78074435 -21.98080147  34.3967819  -27.20691825   3.35412891
  -4.98768268   7.82855927 -24.03003385  30.59460423  -8.43776114
   3.05395863  -9.98288719  10.42756308  -5.46389856   9.76955115
  -5.40414096   6.26622869   1.22003892  -2.91000425  -1.5524518
   0.50841784  -0.7455339   -0.06143202  -0.21125062  -0.17678639]","[  7.8136765   13.8609861   18.3282787   14.37637249  15.63959341
  13.79620956  14.93278511  15.68844079  13.59036925  18.03775194
  16.87958743  14.74900911  12.91370071  10.74975925   9.52334772
   7.93472193   7.06210606   7.16499579   5.53232965   3.56212768
   2.63647712   1.4156467    0.65856857   0.8797969    1.64794377]"
13,blues,blues.00013.au,22050,30,"[ -3.00262460e+00   2.44281473e+00  -4.08525366e+00   1.03137943e+01
  -7.30865030e+00  -4.85555021e+00  -1.60274398e+01   3.68315093e+00
  -3.08398757e+01   4.89418842e+00  -5.24964572e+00   3.61159227e+00
  -1.16084787e+01   4.75517924e+00  -5.88768384e+00   3.09272167e+00
  -4.87514459e+00   1.30560404e+00   1.75447044e+00   2.09359462e+00
  -3.67932720e-01   1.20287220e+00   2.36412199e-01   1.09865850e-02
   1.03552316e-01  -5.05897708e-01]","[  1.41806402   6.19379584  14.41661858   8.41616496   8.05417497
  12.53589765   9.26625062   9.97990231  10.06781471  11.53706887
  12.99794707  10.46724075   9.41699003   9.21526962   8.78821436
   6.73485297   5.2086467    4.94795891   4.20453587   3.27850902
   2.42068324   1.34072052   0.46931585   0.24482215   0.92098311
   1.39547763]","[  0.49284564  16.11152896  25.96982206  39.08445738  21.4612041
  32.02516452  27.01685839  44.87492968   0.97252976  50.3920703
  39.38271129  42.81164588  22.44790959  53.35475506  27.1027785
  34.32437188  14.12048576  29.93345241  17.011929    14.1151778
   5.61717834   5.77136754   2.17288327   0.90891852   3.16247563
   5.93701897]","[ -5.84268832 -19.48905092 -44.38200107 -20.29864737 -35.81951567
 -41.02247186 -44.07086598 -25.41877916 -71.71272846 -30.59602227
 -42.72773682 -28.01972334 -44.72205876 -24.70410371 -29.46841084
 -15.90909878 -23.33286113 -17.56367953 -11.25857312 -13.16635188
 -10.75583953  -3.58999292  -1.68434067  -0.77574973  -3.51565313
  -4.82604454]","[  5.44543933  -6.52806839  14.39904798 -17.62244462   2.45310009
 -11.17188959  19.71059073 -34.52302666  35.73406415 -10.14383414
   8.861238   -15.22007099  16.36365796 -10.64286308   8.98040551
  -7.96786627   6.18074863   0.4488664    0.33912418  -2.46152734
   1.57080492  -0.96646     -0.22542561   0.09256573  -0.60945002]","[  5.93718174  14.97393883  13.7593483    7.91150079  12.91755726
  14.07126936  11.49006776  12.38003512  12.81771261  12.22768751
  14.40790751  11.45226693   9.86497097   8.02991808   8.20631961
   6.83256213   5.74683183   5.07921501   4.01841895   2.91193689
   2.17781649   1.23346122   0.60897199   0.80835144   1.33258331]"
14,blues,blues.00014.au,22050,30,"[ -4.66073991   3.7070764   -5.51836756  11.97062061  -5.60176826
  -0.37973706 -15.55989637   0.12108476 -21.65685581  14.05029461
   6.13728131   7.22663868  -8.5736506    6.26057462  -5.75883374
   2.25773866  -1.78193362   2.44087129   0.88927991   1.97125853
   0.65289846   1.13983148   0.23815813  -0.09537801  -0.15477101
  -0.41644395]","[  2.64184265   7.8973687   17.96855877  10.11124761  10.86066028
  12.74532702  10.89648827  14.72130357  11.00192372  11.8218117
  11.9306343   12.57891507  10.28982128  10.15142646   7.89619499
   7.74448589   7.67029636   5.61055774   5.07984629   2.90168106
   2.27011468   1.61432344   0.51275513   0.27628109   1.02071836
   1.57417604]","[  2.29183713  22.05686861  25.35971822  55.23209354  22.01555694
  30.53050549  23.93297892  32.65758804   8.3540019   47.45175267
  42.15953546  40.92050825  26.62980395  40.30721861  16.9453478
  28.91654294  30.06974975  29.85071216  18.15636259  12.57508564
  10.80281238   6.23420754   1.62693994   0.99385703   3.94819903
   6.28603088]","[ -8.36044684 -18.57576671 -48.98285094 -26.05328451 -51.22200271
 -53.50751916 -46.80464168 -56.46978865 -81.09165268 -23.8243736
 -35.8002717  -37.02759116 -42.48158326 -26.87805998 -35.30311907
 -18.96458106 -22.35127989 -13.90704492 -13.19629991  -6.68507084
  -9.27248488  -4.23946672  -1.55891212  -1.05759884  -3.07129075
  -7.02711241]","[  8.36781631  -9.22544395  17.48898817 -17.57238887   5.2220312
 -15.18015931  15.68098113 -21.77794057  35.70715042  -7.9130133
   1.08935737 -15.80028928  14.83422522 -12.01940836   8.0165724
  -4.03967228   4.2228049   -1.55159138   1.08197862  -1.31836007
   0.48693302  -0.90167335  -0.33353614  -0.059393    -0.26167294]","[  7.13350366  22.21075839  16.64067939  11.04463346  14.11127477
  13.38137825  13.44521559  16.9334056   12.16632969  14.81525792
  16.58147355  13.14046375  10.98659426  10.94994114   9.48389829
   8.96841599   7.67028352   5.38550278   4.71260498   3.08927349
   2.10934073   1.39483173   0.70001639   0.87052306   1.43791421]"
15,blues,blues.00015.au,22050,30,"[ -3.39466230e+00   2.95659323e+00  -1.19503671e+01   8.73743644e+00
  -9.66841860e+00  -2.69244123e+00  -1.02071999e+01   2.31448181e+00
  -2.96590376e+01   6.23742156e+00  -5.68688902e-01   1.28833388e+00
  -1.46900025e+01   1.41698734e+00  -7.72047275e+00   3.59958738e+00
  -1.40011270e+00   3.57360375e+00   2.93126809e+00   2.52661204e+00
   9.11181341e-02   5.06131827e-01   1.45050660e-02  -4.95134433e-02
  -2.53964780e-02  -5.00050819e-02]","[  2.15992479   7.3039708   15.23784982  12.89457093  13.31194884
  11.6508575   11.12369574  12.94515215  11.0351808   11.75275585
  12.93869979  11.00210624   9.00793619  10.44536535   8.08210152
   7.0581034    6.09984008   5.5377762    4.72461784   2.76515594
   2.16935778   1.56541305   0.49454772   0.26446685   1.09050561
   1.70492435]","[  2.16774494  20.06975178  21.58352012  57.0475127   33.52174865
  33.65993289  30.89174723  48.71528841  10.58172154  45.02192034
  37.24739923  43.12287023  14.04440065  34.64764861  29.14065619
  33.25603977  22.63767976  25.39726376  20.16870198  14.27986862
   7.47854833   6.16943315   1.6650066    0.79095851   3.75254894
   6.51012465]","[ -6.89816197 -28.03986834 -49.60349266 -26.43462156 -52.05452103
 -42.51726177 -47.91855445 -49.43998166 -65.66905498 -34.74455442
 -34.82770131 -32.45201789 -56.08237859 -39.21926484 -31.61608321
 -21.66264668 -19.7836037  -16.31227129 -11.90177369  -9.61528863
  -7.29946146  -4.99650094  -1.97405608  -0.81452022  -3.4081588
  -4.51864343]","[  6.35125552e+00  -1.49069604e+01   2.06878036e+01  -1.84058550e+01
   6.97597737e+00  -7.51475862e+00   1.25216817e+01  -3.19735194e+01
   3.58964592e+01  -6.80611047e+00   1.85702278e+00  -1.59783364e+01
   1.61069898e+01  -9.13746009e+00   1.13200601e+01  -4.99970008e+00
   4.97371645e+00  -6.42335656e-01  -4.04656057e-01  -2.43549390e+00
   4.15013693e-01  -4.91626761e-01  -6.40185093e-02   2.41169653e-02
  -2.46086040e-02]","[  7.43138821  17.46386437  15.73462593  12.76601368  15.06099984
  15.95268247  14.52864068  16.02640811  13.13694927  14.55488194
  14.95322037  11.70042987  11.67924801  10.95242534   9.68091533
   8.69375444   6.80147168   6.22806815   4.81589499   3.08216866
   2.19881611   1.38875525   0.64697206   0.96799277   1.49824701]"
16,blues,blues.00016.au,22050,30,"[ -3.39281508e+00   1.63524797e+00  -9.64790810e+00   5.72468234e+00
  -8.64410790e+00   1.46453539e+00  -1.32377522e+01   2.75940934e+00
  -2.23370004e+01   1.43367590e+01   2.16240881e-02   2.74016587e+00
  -1.56106982e+01   9.41295583e-01  -4.79559953e+00   3.41888783e+00
  -4.22392180e+00   3.34731122e+00   1.96910029e+00   1.11382545e+00
  -3.04291388e-01   7.35367089e-01   4.42882296e-02  -2.57344264e-02
  -2.07694567e-01  -6.52775582e-01]","[  2.20137081   7.22993456  17.02976588  12.95261697  12.08779736
  13.39890034  13.38961049  10.80122488  10.90547538  11.47865724
  11.54292956  10.68484414  11.02645537   9.87416468   8.49929168
   7.55764525   5.99096331   4.89531343   3.8678332    2.99996909
   1.86555747   1.31715395   0.49125109   0.2522785    1.04482736
   1.67672241]","[  1.8770812   20.07453145  20.91125429  50.15327776  26.30117979
  40.84214871  27.41127997  38.69972595  17.95180429  58.47156853
  37.54635538  42.38556778  22.4358408   37.45862675  27.81010113
  29.47043147  17.6600861   21.81210905  20.64739365   9.5079857
   5.32305884   4.49840739   2.05238747   0.90027477   3.63141307
   7.51742504]","[ -6.57317326 -22.59937365 -48.17118684 -32.73690576 -51.50640403
 -41.07300598 -52.02830479 -39.68601166 -67.87222489 -21.89240989
 -30.67196877 -30.93290659 -50.71424376 -35.06424771 -29.65816665
 -16.30829767 -24.22286494 -13.12511622 -11.78343686 -14.23140417
  -7.69746477  -4.12445207  -1.61521749  -0.93915564  -3.74397387
  -8.81181302]","[  5.02806305 -11.28315607  15.37259045 -14.36879024  10.10864329
 -14.70228762  15.99716157 -25.0964097   36.67375933 -14.31513489
   2.71854178 -18.35086405  16.55199376  -5.73689512   8.21448736
  -7.64280963   7.57123302  -1.37821094  -0.85527484  -1.41811683
   1.03965848  -0.69107886  -0.07002266  -0.18196014  -0.44508101]","[  6.8816868   19.67877633  16.39917657  10.19316808  16.71778114
  15.33168976  16.30944923  12.92270947  12.63430712  13.24179365
  14.69211187  13.15059207  10.45728572  10.19482919   8.60739593
   7.22370095   6.9790662    4.93471663   4.15342034   2.9206678
   1.89304908   1.23230983   0.65738707   0.98730858   1.44430775]"
17,blues,blues.00017.au,22050,30,"[ -3.38104246   9.82219847 -13.49869266  18.46202561  -2.04246791
  -4.9740195  -17.99480276   0.46849277 -25.33431701   5.05889714
   2.90883112   1.58169873 -12.63946132   0.36034976  -7.39676355
   0.09951205  -2.68334863   1.71887965   1.41059123   0.97405166
  -0.60456796   0.59584085   0.27896617  -0.03759047  -0.08273051
  -0.71475059]","[  1.92631891   7.80964254  12.48203312  10.65138883  10.75514591
  11.02509863  11.01403041  11.78863851  11.5562854   11.80462494
  13.78527741  10.66357893  11.39906895  10.84304156   8.39076139
   6.51347164   6.38528539   6.11585487   4.42739084   3.37465979
   2.04089005   1.39246469   0.50307384   0.27168156   0.98012693
   1.47244541]","[  1.23078     26.21528678  26.28760022  52.63448777  28.15666938
  36.84193011  21.22200941  58.72882512  12.65600257  43.90934854
  43.79001426  40.49399453  26.38104784  37.3393119   21.86347792
  21.71218616  20.50189422  31.61736861  16.05301714  13.49531872
   6.49388283   5.38455223   2.23898868   0.97675453   4.01595573
   3.99148824]","[ -7.82481651 -17.31227993 -43.15297201 -13.79019185 -47.9092736
 -43.42833643 -48.95500151 -36.94502668 -66.23208792 -31.54694278
 -35.73646005 -30.92396928 -48.2880844  -41.23812047 -35.87226391
 -21.66557358 -23.08276209 -19.36463133 -17.77660375 -11.92927792
  -8.60647044  -3.34786819  -1.26905675  -0.74375042  -3.40522999
  -5.76195876]","[ 13.20324093 -23.32089113  31.96071827 -20.50449352  -2.93155159
 -13.02078325  18.46329553 -25.80280978  30.39321415  -2.15006602
  -1.32713239 -14.22116005  12.99981107  -7.75711331   7.4962756
  -2.78286068   4.40222827  -0.30828841  -0.43653957  -1.57861962
   1.2004088   -0.31687467  -0.31655664  -0.04514004  -0.63202008]","[  8.77560486  12.49288008  15.40143456  13.49669598  13.27188578
  13.81934025  13.42261381  16.49779712  14.00196312  16.68544802
  16.57859373  14.16596262  11.75580268  10.50827808   9.12148037
   7.89974057   6.9012449    6.49201688   4.92216216   3.27476165
   2.28107142   1.30716275   0.64281028   0.93233116   1.49362219]"
18,blues,blues.00018.au,22050,30,"[ -3.60038556e+00  -8.28988871e-01  -2.25737974e+00   9.15383348e+00
  -9.36405288e+00  -1.16052386e+00  -1.75559276e+01   2.17029252e-01
  -2.77478648e+01   9.66877523e+00  -1.32014279e+00   1.01071638e+01
  -6.16428075e+00   7.43046425e+00  -2.31180454e+00   5.63451385e+00
  -3.64326008e+00   1.52134780e+00   4.57888359e-01   1.02493285e+00
  -1.09832779e+00   4.10505721e-01   2.69497840e-02  -2.33451034e-02
  -1.94133689e-03  -2.78032195e-01]","[  1.80031386   7.76944676  14.5495125    9.27375157   9.5022482
  13.96370311  12.35602868  10.97191909  11.20570287  10.10129147
  10.88281679  13.03807981  11.41990097   8.53967817   8.22605875
   8.13619136   7.02072933   6.00075704   5.09638285   3.42599215
   2.85791423   1.76544738   0.48092238   0.27633829   0.93119108
   1.58951275]","[  1.42525437  21.00693023  20.66709071  39.76708469  14.70252551
  34.77351338  25.15113102  28.62203098   2.48947118  41.04660241
  38.94474264  40.28407222  28.23313008  36.84967762  36.70793876
  35.71034334  16.96398517  19.69301185  18.6490942   11.16777469
   7.15377478   6.09290008   1.91316111   0.99987994   3.32122458
   5.57616487]","[ -6.10324752 -21.55950171 -43.53146743 -21.29208689 -38.81359448
 -40.8292457  -47.54485552 -32.32187167 -68.05768147 -28.48401947
 -31.20687994 -27.04161589 -47.74075363 -23.47123553 -30.50383462
 -22.55478351 -26.57329274 -18.27265636 -15.54973929 -10.22744292
  -9.94238123  -4.46003962  -1.52757567  -0.81822087  -3.94859398
  -6.08636391]","[  2.77139669e+00  -1.42839087e+00   1.14112132e+01  -1.85178864e+01
   8.20352902e+00  -1.63954037e+01   1.77729568e+01  -2.79648941e+01
   3.74166401e+01  -1.09889180e+01   1.14273066e+01  -1.62714445e+01
   1.35947450e+01  -9.74226879e+00   7.94631839e+00  -9.27777392e+00
   5.16460788e+00  -1.06345944e+00   5.67044488e-01  -2.12326063e+00
   1.50883351e+00  -3.83555937e-01  -5.02948874e-02   2.14037665e-02
  -2.76090858e-01]","[  7.12719552  17.07038472  15.78019088   8.52344312  12.61709816
  13.93911734  10.98173256  13.33655824  13.95687589  11.070601
  16.60920663  11.37665846   9.93975378   8.54326537   8.56460396
   7.25730679   6.56170201   6.29341903   4.63360654   3.39537559
   2.08278237   1.66149308   0.66216086   0.85935191   1.39668755]"
19,blues,blues.00019.au,22050,30,"[ -3.13643238   8.03646187 -11.76886863  11.23806582  -9.95424632
  -6.59522045 -13.82282734  -2.68660188 -24.43062889   9.51406694
  -3.97489239   1.52747387 -11.08566609  -0.84385441  -6.0736883
   1.21467031  -5.21404077   2.92501935   1.38733341   0.56259814
   0.04908454   0.53135785   0.08503495  -0.07274918  -0.15621758
   0.03607142]","[  2.08811355   7.25082977  16.65558094  12.44985639  14.2617159
  10.63674408  11.76038829  13.52561589  11.25614454  12.9198206
  13.27070573  10.05901945   9.74608623   9.77207531   8.40035698
   7.15756684   6.2169276    5.86652766   4.81923512   3.25274543
   2.05550558   1.21503708   0.46907804   0.25807436   1.11112853
   1.7487213 ]","[  2.19982931  24.50095705  27.57587032  42.24099865  27.40743028
  32.7007764   26.93292577  44.57022287  14.05493192  49.93112136
  42.35806719  32.24575062  24.40109704  32.23859099  27.9587813
  24.66906614  15.16713118  26.04985542  19.28488986  10.88684633
   6.70858407   4.96080727   1.78318184   0.94380525   4.04854508
   7.024335  ]","[ -7.82635992 -22.45704246 -48.7384712  -25.19229476 -51.84466543
 -36.40378502 -48.70438328 -42.47517304 -57.8848995  -40.18892686
 -41.258827   -35.65844046 -50.69568265 -37.06738641 -33.88502813
 -25.44851583 -22.85924044 -15.90136406 -13.61493703 -11.50367719
  -8.10020293  -3.68331197  -1.65808393  -0.79290208  -2.91561231
  -5.70642853]","[ 11.17289425 -19.8053305   23.00693445 -21.19231215   3.35902587
  -7.22760689  11.13622546 -21.74402701  33.94469584 -13.48895933
   5.50236626 -12.61313996  10.24181168  -5.22983389   7.28835861
  -6.42871108   8.13906012  -1.53768594  -0.82473527  -0.51351359
   0.4822733   -0.4463229   -0.15778412  -0.08346841   0.192289  ]","[  8.30564226  13.93875546  17.28886961  14.11563525  17.62972287
  13.19884341  16.97745818  14.12110914  14.2665248   17.66309432
  16.19972027  11.54567536  13.64882362   9.99169872   8.7979129
   6.97420709   7.08236598   5.04051657   4.70707622   3.09346819
   2.14896277   1.18057728   0.5963325    1.01675527   1.48016272]"
20,blues,blues.00020.au,22050,30,"[ -3.73613302   1.81026895  -4.13208462   4.65349115 -10.9783116
  -2.40464212 -17.0727057    5.166189   -22.06932449  10.28294952
  -5.49238238   3.63235871 -14.64188986   3.19143511  -6.149885
   1.73376312  -2.10114475   5.66188005   1.40561862   1.45989161
  -0.28806282   0.26064236  -0.15826661   0.03929923   0.14416851
  -0.2519383 ]","[  1.64198463   6.01150975  12.33270757   9.65221982   8.91876378
  11.2062178   10.39961353  10.2432806   11.61479854  12.2402037
  10.32367921  10.16593367   9.94103694  10.28912122   8.68844767
   6.47918032   6.08444786   5.21071659   3.64103404   2.98093238
   1.95665595   1.22353221   0.43699151   0.24444294   0.85964699
   1.61920081]","[  1.91995545  17.34140573  22.41653786  44.87980869  21.80142326
  29.87796085  24.15713331  55.68152324  24.19424223  50.08889202
  26.67130191  40.62422793  20.63029155  41.37368428  26.5950725
  27.77127202  16.313325    24.88847728  12.93611099  10.20106361
   6.27478783   4.21959098   1.11248731   0.95677038   3.53741569
   5.98397952]","[ -6.25503132 -23.19479437 -41.04957067 -26.01036795 -46.6923599
 -39.8024593  -58.3683685  -36.9950425  -64.28165418 -26.73339576
 -42.73288884 -32.89286354 -44.46443522 -29.03537158 -33.58714332
 -19.17410488 -21.01028988 -11.46951034 -10.71914424  -9.27196588
  -8.78551768  -4.4232662   -2.27565281  -0.83116286  -3.37632082
  -7.96825455]","[  5.54640197  -5.94235356   8.78557577 -15.63180275   8.57366948
 -14.66806357  22.2388947  -27.23551349  32.35227401 -15.7753319
   9.12474109 -18.27424858  17.83332497  -9.34132011   7.88364813
  -3.83490787   7.7630248   -4.25626143   0.05427298  -1.74795443
   0.54870519  -0.41890898   0.19756584   0.10486928  -0.3961068 ]","[  5.62189543  14.57403753  12.35958807   9.24882839  10.99667838
  12.29850643  12.15066153  11.86705139  11.04250693  12.26956944
  11.5699107    9.90154731  10.29229902   8.55674536   7.94319308
   7.16257328   5.57123744   4.82546416   3.74167196   2.85430931
   1.82271609   1.15530691   0.58563654   0.80446303   1.47128314]"
